39,3,0.671
47,26,0.67
61,55,0.669
14,20,0.668
61,52,0.667
42,23,0.666
14,41,0.664
13,32,0.664
54,28,0.663
51,9,0.661
5,43,0.658
52,12,0.655
37,46,0.653
14,3,0.65
30,28,0.649
19,52,0.648
38,59,0.648
32,18,0.648
52,8,0.648
24,41,0.646
52,35,0.645
29,49,0.644
36,40,0.644
52,20,0.642
56,55,0.641
61,33,0.639
61,9,0.639
61,40,0.637
37,62,0.635
34,35,0.635
45,59,0.634
60,28,0.634
19,47,0.633
58,28,0.632
5,52,0.63
30,57,0.63
54,21,0.629
5,33,0.629
59,9,0.628
47,38,0.626
3,25,0.624
54,49,0.619
37,8,0.618
47,53,0.618
25,49,0.617
45,58,0.61
6,45,0.61
55,2,0.604
16,42,0.604
55,25,0.602
19,40,0.6
45,15,0.598
46,50,0.595
54,11,0.594
13,42,0.592
8,59,0.59
14,23,0.587
59,25,0.584
37,15,0.582
45,27,0.582
5,46,0.582
37,35,0.58
30,25,0.58
24,50,0.579
36,34,0.574
59,50,0.573
23,9,0.572
14,34,0.568
40,15,0.568
43,53,0.567
26,62,0.564
55,20,0.564
58,35,0.563
13,40,0.562
42,18,0.559
57,34,0.559
37,41,0.558
52,34,0.558
51,2,0.558
37,5,0.549
60,34,0.547
36,55,0.547
16,2,0.546
2,20,0.546
54,39,0.544
54,57,0.544
32,52,0.543
6,2,0.542
24,33,0.536
34,50,0.535
47,36,0.532
45,33,0.531
40,20,0.53
12,27,0.528
61,24,0.528
19,49,0.528
45,12,0.528
54,4,0.524
54,14,0.524
30,40,0.523
46,49,0.52
40,62,0.52
34,31,0.52
51,20,0.518
41,40,0.517
29,50,0.515
61,56,0.515
53,49,0.513
43,46,0.512
14,62,0.512
32,50,0.511
2,49,0.51
13,46,0.509
51,36,0.508
18,46,0.506
16,20,0.506
38,40,0.504
61,42,0.503
37,2,0.502
20,9,0.499
24,11,0.497
54,25,0.497
26,50,0.497
46,28,0.489
40,55,0.488
16,6,0.485
44,52,0.484
7,52,0.484
16,4,0.483
16,29,0.483
7,14,0.482
41,49,0.478
40,8,0.477
47,20,0.477
47,40,0.477
61,25,0.476
35,53,0.472
61,46,0.471
63,46,0.471
20,49,0.47
24,27,0.469
33,12,0.467
61,49,0.467
44,7,0.465
21,9,0.465
51,4,0.464
34,28,0.463
56,49,0.463
6,55,0.461
52,27,0.459
6,38,0.458
46,23,0.456
57,18,0.455
57,49,0.452
19,59,0.452
57,43,0.452
33,49,0.452
44,61,0.449
44,63,0.449
7,63,0.449
21,15,0.447
40,35,0.446
36,48,0.441
36,27,0.44
13,24,0.44
44,39,0.44
21,29,0.44
36,57,0.44
48,4,0.439
41,15,0.439
48,56,0.439
19,57,0.438
47,50,0.434
51,48,0.433
34,53,0.433
44,47,0.428
36,60,0.428
16,43,0.428
44,23,0.428
44,60,0.428
26,63,0.426
48,63,0.426
37,7,0.426
62,58,0.426
37,44,0.426
36,63,0.426
57,27,0.425
19,41,0.425
41,59,0.425
24,39,0.42
19,14,0.42
37,27,0.42
45,38,0.418
57,38,0.418
13,7,0.417
6,8,0.416
57,60,0.413
60,27,0.413
47,39,0.413
39,60,0.413
39,23,0.413
48,50,0.411
48,49,0.411
5,39,0.411
57,41,0.41
36,3,0.409
5,11,0.409
61,6,0.408
13,55,0.407
61,13,0.407
54,62,0.406
24,8,0.406
5,53,0.405
57,45,0.404
50,49,0.404
7,9,0.404
44,9,0.404
36,29,0.404
18,2,0.402
52,11,0.401
47,23,0.401
32,63,0.401
47,60,0.401
60,23,0.401
36,14,0.4
13,41,0.399
24,48,0.399
13,6,0.397
48,26,0.396
26,4,0.396
12,9,0.395
3,27,0.394
48,52,0.394
63,15,0.39
32,15,0.39
44,25,0.388
36,12,0.388
48,12,0.388
18,29,0.387
38,55,0.386
31,27,0.386
39,31,0.386
26,15,0.385
19,21,0.384
13,9,0.384
62,49,0.384
44,21,0.382
60,3,0.382
62,8,0.381
37,11,0.381
32,35,0.379
57,39,0.377
26,2,0.375
37,48,0.374
31,23,0.374
38,8,0.374
63,12,0.373
54,5,0.371
41,20,0.371
13,25,0.371
18,62,0.37
56,28,0.37
21,53,0.369
40,56,0.368
7,33,0.366
44,33,0.366
37,55,0.364
16,63,0.364
62,50,0.364
25,17,0.361
60,25,0.36
57,8,0.36
25,23,0.36
14,35,0.359
38,26,0.359
57,4,0.357
63,8,0.357
32,8,0.357
14,57,0.357
